5.05	-64.2558
5.075	-64.247
5.1	-64.2382
5.125	-64.2295
5.15	-64.2207
5.175	-64.2119
5.2	-64.2031
5.225	-64.1943
5.25	-64.1856
5.275	-64.1768
5.3	-64.168
5.325	-64.1593
5.35	-64.1505
5.375	-64.1417
5.4	-64.133
5.425	-64.1242
5.45	-64.1155
5.475	-64.1067
5.5	-64.098
5.525	-64.0893
5.55	-64.0805
5.575	-64.0718
5.6	-64.0631
5.625	-64.0544
5.65	-64.0457
5.675	-64.0369
5.7	-64.0283
5.725	-64.0196
5.75	-64.0109
5.775	-64.0022
5.8	-63.9935
5.825	-63.9849
5.85	-63.9762
5.875	-63.9676
5.9	-63.9589
5.925	-63.9503
5.95	-63.9417
5.975	-63.9331
6	-63.9245
6.025	-63.9159
6.05	-63.9073
6.075	-63.8987
6.1	-63.8902
6.125	-63.8816
6.15	-63.8731
6.175	-63.8645
6.2	-63.856
6.225	-63.8475
6.25	-63.839
6.275	-63.8305
6.3	-63.822
6.325	-63.8135
6.35	-63.8051
6.375	-63.7966
6.4	-63.7882
6.425	-63.7797
6.45	-63.7713
6.475	-63.7629
6.5	-63.7545
6.525	-63.7461
6.55	-63.7378
6.575	-63.7294
6.6	-63.7211
6.625	-63.7127
6.65	-63.7044
6.675	-63.6961
6.7	-63.6878
6.725	-63.6796
6.75	-63.6713
6.775	-63.663
6.8	-63.6548
6.825	-63.6466
6.85	-63.6384
6.875	-63.6302
6.9	-63.622
6.925	-63.6138
6.95	-63.6056
6.975	-63.5975
7	-63.5894
7.025	-63.5813
7.05	-63.5732
7.075	-63.5651
7.1	-63.557
7.125	-63.549
7.15	-63.5409
7.175	-63.5329
7.2	-63.5249
7.225	-63.5169
7.25	-63.5089
7.275	-63.501
7.3	-63.493
7.325	-63.4851
7.35	-63.4772
7.375	-63.4693
7.4	-63.4614
7.425	-63.4535
7.45	-63.4456
7.475	-63.4378
7.5	-63.43
7.525	-63.4222
7.55	-63.4144
7.575	-63.4066
7.6	-63.3989
7.625	-63.3911
7.65	-63.3834
7.675	-63.3757
7.7	-63.368
7.725	-63.3603
7.75	-63.3527
7.775	-63.345
7.8	-63.3374
7.825	-63.3298
7.85	-63.3222
7.875	-63.3147
7.9	-63.3071
7.925	-63.2996
7.95	-63.292
7.975	-63.2845
8	-63.2771
8.025	-63.2696
8.05	-63.2621
8.075	-63.2547
8.1	-63.2473
8.125	-63.2399
8.15	-63.2325
8.175	-63.2252
8.2	-63.2178
8.225	-63.2105
8.25	-63.2032
8.275	-63.1959
8.3	-63.1886
8.325	-63.1813
8.35	-63.1741
8.375	-63.1669
8.4	-63.1597
8.425	-63.1525
8.45	-63.1453
8.475	-63.1382
8.5	-63.1311
8.525	-63.124
8.55	-63.1169
8.575	-63.1098
8.6	-63.1027
8.625	-63.0957
8.65	-63.0887
8.675	-63.0817
8.7	-63.0747
8.725	-63.0677
8.75	-63.0608
8.775	-63.0538
8.8	-63.0469
8.825	-63.04
8.85	-63.0332
8.875	-63.0263
8.9	-63.0195
8.925	-63.0127
8.95	-63.0059
8.975	-62.9991
9	-62.9923
9.025	-62.9856
9.05	-62.9789
9.075	-62.9722
9.1	-62.9655
9.125	-62.9588
9.15	-62.9521
9.175	-62.9455
9.2	-62.9389
9.225	-62.9323
9.25	-62.9257
9.275	-62.9192
9.3	-62.9126
9.325	-62.9061
9.35	-62.8996
9.375	-62.8932
9.4	-62.8867
9.425	-62.8802
9.45	-62.8738
9.475	-62.8674
9.5	-62.861
9.525	-62.8547
9.55	-62.8483
9.575	-62.842
9.6	-62.8357
9.625	-62.8294
9.65	-62.8231
9.675	-62.8169
9.7	-62.8106
9.725	-62.8044
9.75	-62.7982
9.775	-62.792
9.8	-62.7859
9.825	-62.7797
9.85	-62.7736
9.875	-62.7675
9.9	-62.7614
9.925	-62.7554
9.95	-62.7493
9.975	-62.7433
10	-62.7373
10.025	-62.7313
10.05	-62.7253
10.075	-62.7194
10.1	-62.7134
10.125	-62.7075
10.15	-62.7016
10.175	-62.6957
10.2	-62.6899
10.225	-62.684
10.25	-62.6782
10.275	-62.6724
10.3	-62.6666
10.325	-62.6609
10.35	-62.6551
10.375	-62.6494
10.4	-62.6437
10.425	-62.638
10.45	-62.6323
10.475	-62.6267
10.5	-62.621
10.525	-62.6154
10.55	-62.6098
10.575	-62.6042
10.6	-62.5987
10.625	-62.5931
10.65	-62.5876
10.675	-62.5821
10.7	-62.5766
10.725	-62.5712
10.75	-62.5657
10.775	-62.5603
10.8	-62.5549
10.825	-62.5495
10.85	-62.5441
10.875	-62.5388
10.9	-62.5334
10.925	-62.5281
10.95	-62.5228
10.975	-62.5175
11	-62.5123
11.025	-62.507
11.05	-62.5018
11.075	-62.4966
11.1	-62.4914
11.125	-62.4862
11.15	-62.4811
11.175	-62.4759
11.2	-62.4708
11.225	-62.4657
11.25	-62.4606
11.275	-62.4556
11.3	-62.4505
11.325	-62.4455
11.35	-62.4405
11.375	-62.4355
11.4	-62.4305
11.425	-62.4256
11.45	-62.4206
11.475	-62.4157
11.5	-62.4108
11.525	-62.4059
11.55	-62.4011
11.575	-62.3962
11.6	-62.3914
11.625	-62.3866
11.65	-62.3818
11.675	-62.377
11.7	-62.3722
11.725	-62.3675
11.75	-62.3628
11.775	-62.3581
11.8	-62.3534
11.825	-62.3487
11.85	-62.3441
11.875	-62.3394
11.9	-62.3348
11.925	-62.3302
11.95	-62.3256
11.975	-62.3211
12	-62.3165
12.025	-62.312
12.05	-62.3075
12.075	-62.303
12.1	-62.2985
12.125	-62.294
12.15	-62.2896
12.175	-62.2852
12.2	-62.2808
12.225	-62.2764
12.25	-62.272
12.275	-62.2677
12.3	-62.2633
12.325	-62.259
12.35	-62.2547
12.375	-62.2504
12.4	-62.2461
12.425	-62.2419
12.45	-62.2376
12.475	-62.2334
12.5	-62.2292
12.525	-62.225
12.55	-62.2209
12.575	-62.2167
12.6	-62.2126
12.625	-62.2085
12.65	-62.2044
12.675	-62.2003
12.7	-62.1962
12.725	-62.1922
12.75	-62.1881
12.775	-62.1841
12.8	-62.1801
12.825	-62.1761
12.85	-62.1721
12.875	-62.1682
12.9	-62.1643
12.925	-62.1603
12.95	-62.1564
12.975	-62.1525
13	-62.1487
13.025	-62.1448
13.05	-62.141
13.075	-62.1372
13.1	-62.1334
13.125	-62.1296
13.15	-62.1258
13.175	-62.122
13.2	-62.1183
13.225	-62.1146
13.25	-62.1109
13.275	-62.1072
13.3	-62.1035
13.325	-62.0998
13.35	-62.0962
13.375	-62.0926
13.4	-62.089
13.425	-62.0854
13.45	-62.0818
13.475	-62.0782
13.5	-62.0747
13.525	-62.0711
13.55	-62.0676
13.575	-62.0641
13.6	-62.0606
13.625	-62.0571
13.65	-62.0537
13.675	-62.0502
13.7	-62.0468
13.725	-62.0434
13.75	-62.04
13.775	-62.0366
13.8	-62.0333
13.825	-62.0299
13.85	-62.0266
13.875	-62.0233
13.9	-62.02
13.925	-62.0167
13.95	-62.0134
13.975	-62.0102
14	-62.0069
14.025	-62.0037
14.05	-62.0005
14.075	-61.9973
14.1	-61.9941
14.125	-61.9909
14.15	-61.9878
14.175	-61.9846
14.2	-61.9815
14.225	-61.9784
14.25	-61.9753
14.275	-61.9722
14.3	-61.9692
14.325	-61.9661
14.35	-61.9631
14.375	-61.9601
14.4	-61.9571
14.425	-61.9541
14.45	-61.9511
14.475	-61.9481
14.5	-61.9452
14.525	-61.9423
14.55	-61.9393
14.575	-61.9364
14.6	-61.9336
14.625	-61.9307
14.65	-61.9278
14.675	-61.925
14.7	-61.9221
14.725	-61.9193
14.75	-61.9165
14.775	-61.9137
14.8	-61.9109
14.825	-61.9082
14.85	-61.9054
14.875	-61.9027
14.9	-61.9
14.925	-61.8973
14.95	-61.8946
14.975	-61.8919
15	-61.8892
15.025	-61.8866
15.05	-61.8839
15.075	-61.8813
15.1	-61.8787
15.125	-61.8761
15.15	-61.8735
15.175	-61.871
15.2	-61.8684
15.225	-61.8659
15.25	-61.8633
15.275	-61.8608
15.3	-61.8583
15.325	-61.8558
15.35	-61.8534
15.375	-61.8509
15.4	-61.8484
15.425	-61.846
15.45	-61.8436
15.475	-61.8412
15.5	-61.8388
15.525	-61.8364
15.55	-61.834
15.575	-61.8317
15.6	-61.8293
15.625	-61.827
15.65	-61.8247
15.675	-61.8224
15.7	-61.8201
15.725	-61.8178
15.75	-61.8155
15.775	-61.8133
15.8	-61.811
15.825	-61.8088
15.85	-61.8066
15.875	-61.8044
15.9	-61.8022
15.925	-61.8
15.95	-61.7979
15.975	-61.7957
16	-61.7936
16.025	-61.7915
16.05	-61.7893
16.075	-61.7872
16.1	-61.7851
16.125	-61.7831
16.15	-61.781
16.175	-61.7789
16.2	-61.7769
16.225	-61.7749
16.25	-61.7729
16.275	-61.7709
16.3	-61.7689
16.325	-61.7669
16.35	-61.7649
16.375	-61.763
16.4	-61.761
16.425	-61.7591
16.45	-61.7572
16.475	-61.7553
16.5	-61.7534
16.525	-61.7515
16.55	-61.7496
16.575	-61.7477
16.6	-61.7459
16.625	-61.7441
16.65	-61.7422
16.675	-61.7404
16.7	-61.7386
16.725	-61.7368
16.75	-61.735
16.775	-61.7333
16.8	-61.7315
16.825	-61.7298
16.85	-61.728
16.875	-61.7263
16.9	-61.7246
16.925	-61.7229
16.95	-61.7212
16.975	-61.7195
17	-61.7179
17.025	-61.7162
17.05	-61.7146
17.075	-61.7129
17.1	-61.7113
17.125	-61.7097
17.15	-61.7081
17.175	-61.7065
17.2	-61.705
17.225	-61.7034
17.25	-61.7018
17.275	-61.7003
17.3	-61.6988
17.325	-61.6972
17.35	-61.6957
17.375	-61.6942
17.4	-61.6927
17.425	-61.6913
17.45	-61.6898
17.475	-61.6883
17.5	-61.6869
17.525	-61.6854
17.55	-61.684
17.575	-61.6826
17.6	-61.6812
17.625	-61.6798
17.65	-61.6784
17.675	-61.6771
17.7	-61.6757
17.725	-61.6743
17.75	-61.673
17.775	-61.6717
17.8	-61.6703
17.825	-61.669
17.85	-61.6677
17.875	-61.6664
17.9	-61.6652
17.925	-61.6639
17.95	-61.6626
17.975	-61.6614
18	-61.6601
18.025	-61.6589
18.05	-61.6577
18.075	-61.6565
18.1	-61.6553
18.125	-61.6541
18.15	-61.6529
18.175	-61.6517
18.2	-61.6506
18.225	-61.6494
18.25	-61.6483
18.275	-61.6472
18.3	-61.646
18.325	-61.6449
18.35	-61.6438
18.375	-61.6427
18.4	-61.6417
18.425	-61.6406
18.45	-61.6395
18.475	-61.6385
18.5	-61.6374
18.525	-61.6364
18.55	-61.6354
18.575	-61.6343
18.6	-61.6333
18.625	-61.6323
18.65	-61.6314
18.675	-61.6304
18.7	-61.6294
18.725	-61.6284
18.75	-61.6275
18.775	-61.6266
18.8	-61.6256
18.825	-61.6247
18.85	-61.6238
18.875	-61.6229
18.9	-61.622
18.925	-61.6211
18.95	-61.6202
18.975	-61.6193
19	-61.6185
19.025	-61.6176
19.05	-61.6168
19.075	-61.616
19.1	-61.6151
19.125	-61.6143
19.15	-61.6135
19.175	-61.6127
19.2	-61.6119
19.225	-61.6111
19.25	-61.6104
19.275	-61.6096
19.3	-61.6089
19.325	-61.6081
19.35	-61.6074
19.375	-61.6066
19.4	-61.6059
19.425	-61.6052
19.45	-61.6045
19.475	-61.6038
19.5	-61.6031
19.525	-61.6025
19.55	-61.6018
19.575	-61.6011
19.6	-61.6005
19.625	-61.5998
19.65	-61.5992
19.675	-61.5986
19.7	-61.5979
19.725	-61.5973
19.75	-61.5967
19.775	-61.5961
19.8	-61.5955
19.825	-61.595
19.85	-61.5944
19.875	-61.5938
19.9	-61.5933
19.925	-61.5927
19.95	-61.5922
19.975	-61.5917
20	-61.5911
20.025	-61.5906
20.05	-61.5901
20.075	-61.5896
20.1	-61.5891
20.125	-61.5886
20.15	-61.5882
20.175	-61.5877
20.2	-61.5872
20.225	-61.5868
20.25	-61.5863
20.275	-61.5859
20.3	-61.5855
20.325	-61.585
20.35	-61.5846
20.375	-61.5842
20.4	-61.5838
20.425	-61.5834
20.45	-61.583
20.475	-61.5827
20.5	-61.5823
20.525	-61.5819
20.55	-61.5816
20.575	-61.5812
20.6	-61.5809
20.625	-61.5806
20.65	-61.5802
20.675	-61.5799
20.7	-61.5796
20.725	-61.5793
20.75	-61.579
20.775	-61.5787
20.8	-61.5784
20.825	-61.5782
20.85	-61.5779
20.875	-61.5776
20.9	-61.5774
20.925	-61.5771
20.95	-61.5769
20.975	-61.5767
21	-61.5764
21.025	-61.5762
21.05	-61.576
21.075	-61.5758
21.1	-61.5756
21.125	-61.5754
21.15	-61.5752
21.175	-61.575
21.2	-61.5749
21.225	-61.5747
21.25	-61.5746
21.275	-61.5744
21.3	-61.5743
21.325	-61.5741
21.35	-61.574
21.375	-61.5739
21.4	-61.5738
21.425	-61.5736
21.45	-61.5735
21.475	-61.5734
21.5	-61.5733
21.525	-61.5733
21.55	-61.5732
21.575	-61.5731
21.6	-61.5731
21.625	-61.573
21.65	-61.5729
21.675	-61.5729
21.7	-61.5729
21.725	-61.5728
21.75	-61.5728
21.775	-61.5728
21.8	-61.5728
21.825	-61.5728
21.85	-61.5728
21.875	-61.5728
21.9	-61.5728
21.925	-61.5728
21.95	-61.5728
21.975	-61.5728
22	-61.5729
22.025	-61.5729
22.05	-61.573
22.075	-61.573
22.1	-61.5731
22.125	-61.5731
22.15	-61.5732
22.175	-61.5733
22.2	-61.5734
22.225	-61.5735
22.25	-61.5736
22.275	-61.5737
22.3	-61.5738
22.325	-61.5739
22.35	-61.574
22.375	-61.5741
22.4	-61.5742
22.425	-61.5744
22.45	-61.5745
22.475	-61.5747
22.5	-61.5748
22.525	-61.575
22.55	-61.5751
22.575	-61.5753
22.6	-61.5755
22.625	-61.5757
22.65	-61.5759
22.675	-61.576
22.7	-61.5762
22.725	-61.5765
22.75	-61.5767
22.775	-61.5769
22.8	-61.5771
22.825	-61.5773
22.85	-61.5775
22.875	-61.5778
22.9	-61.578
22.925	-61.5783
22.95	-61.5785
22.975	-61.5788
23	-61.579
23.025	-61.5793
23.05	-61.5796
23.075	-61.5799
23.1	-61.5801
23.125	-61.5804
23.15	-61.5807
23.175	-61.581
23.2	-61.5813
23.225	-61.5816
23.25	-61.582
23.275	-61.5823
23.3	-61.5826
23.325	-61.5829
23.35	-61.5833
23.375	-61.5836
23.4	-61.584
23.425	-61.5843
23.45	-61.5847
23.475	-61.585
23.5	-61.5854
23.525	-61.5858
23.55	-61.5861
23.575	-61.5865
23.6	-61.5869
23.625	-61.5873
23.65	-61.5877
23.675	-61.5881
23.7	-61.5885
23.725	-61.5889
23.75	-61.5893
23.775	-61.5897
23.8	-61.5901
23.825	-61.5906
23.85	-61.591
23.875	-61.5914
23.9	-61.5919
23.925	-61.5923
23.95	-61.5928
23.975	-61.5932
24	-61.5937
24.025	-61.5942
24.05	-61.5946
24.075	-61.5951
24.1	-61.5956
24.125	-61.5961
24.15	-61.5965
24.175	-61.597
24.2	-61.5975
24.225	-61.598
24.25	-61.5985
24.275	-61.599
24.3	-61.5996
24.325	-61.6001
24.35	-61.6006
24.375	-61.6011
24.4	-61.6017
24.425	-61.6022
24.45	-61.6027
24.475	-61.6033
24.5	-61.6038
24.525	-61.6044
24.55	-61.6049
24.575	-61.6055
24.6	-61.606
24.625	-61.6066
24.65	-61.6072
24.675	-61.6078
24.7	-61.6083
24.725	-61.6089
24.75	-61.6095
24.775	-61.6101
24.8	-61.6107
24.825	-61.6113
24.85	-61.6119
24.875	-61.6125
24.9	-61.6131
24.925	-61.6138
24.95	-61.6144
24.975	-61.615
25	-61.6156
25.025	-61.6163
25.05	-61.6169
25.075	-61.6175
25.1	-61.6182
25.125	-61.6188
25.15	-61.6195
25.175	-61.6202
25.2	-61.6208
25.225	-61.6215
25.25	-61.6221
25.275	-61.6228
25.3	-61.6235
25.325	-61.6242
25.35	-61.6249
25.375	-61.6255
25.4	-61.6262
25.425	-61.6269
25.45	-61.6276
25.475	-61.6283
25.5	-61.629
25.525	-61.6297
25.55	-61.6304
25.575	-61.6312
25.6	-61.6319
25.625	-61.6326
25.65	-61.6333
25.675	-61.6341
25.7	-61.6348
25.725	-61.6355
25.75	-61.6363
25.775	-61.637
25.8	-61.6378
25.825	-61.6385
25.85	-61.6393
25.875	-61.64
25.9	-61.6408
25.925	-61.6415
25.95	-61.6423
25.975	-61.6431
26	-61.6439
26.025	-61.6446
26.05	-61.6454
26.075	-61.6462
26.1	-61.647
26.125	-61.6478
26.15	-61.6486
26.175	-61.6494
26.2	-61.6502
26.225	-61.651
26.25	-61.6518
26.275	-61.6526
26.3	-61.6534
26.325	-61.6542
26.35	-61.655
26.375	-61.6558
26.4	-61.6567
26.425	-61.6575
26.45	-61.6583
26.475	-61.6592
26.5	-61.66
26.525	-61.6608
26.55	-61.6617
26.575	-61.6625
26.6	-61.6634
26.625	-61.6642
26.65	-61.6651
26.675	-61.666
26.7	-61.6668
26.725	-61.6677
26.75	-61.6685
26.775	-61.6694
26.8	-61.6703
26.825	-61.6712
26.85	-61.672
26.875	-61.6729
26.9	-61.6738
26.925	-61.6747
26.95	-61.6756
26.975	-61.6765
27	-61.6774
27.025	-61.6783
27.05	-61.6792
27.075	-61.6801
27.1	-61.681
27.125	-61.6819
27.15	-61.6828
27.175	-61.6837
27.2	-61.6846
27.225	-61.6856
27.25	-61.6865
27.275	-61.6874
27.3	-61.6883
27.325	-61.6893
27.35	-61.6902
27.375	-61.6911
27.4	-61.6921
27.425	-61.693
27.45	-61.694
27.475	-61.6949
27.5	-61.6959
27.525	-61.6968
27.55	-61.6978
27.575	-61.6987
27.6	-61.6997
27.625	-61.7006
27.65	-61.7016
27.675	-61.7026
27.7	-61.7035
27.725	-61.7045
27.75	-61.7055
27.775	-61.7065
27.8	-61.7074
27.825	-61.7084
27.85	-61.7094
27.875	-61.7104
27.9	-61.7114
27.925	-61.7124
27.95	-61.7134
27.975	-61.7144
28	-61.7154
28.025	-61.7164
28.05	-61.7174
28.075	-61.7184
28.1	-61.7194
28.125	-61.7204
28.15	-61.7214
28.175	-61.7224
28.2	-61.7234
28.225	-61.7244
28.25	-61.7255
28.275	-61.7265
28.3	-61.7275
28.325	-61.7285
28.35	-61.7296
28.375	-61.7306
28.4	-61.7316
28.425	-61.7327
28.45	-61.7337
28.475	-61.7347
28.5	-61.7358
28.525	-61.7368
28.55	-61.7379
28.575	-61.7389
28.6	-61.74
28.625	-61.741
28.65	-61.7421
28.675	-61.7431
28.7	-61.7442
28.725	-61.7452
28.75	-61.7463
28.775	-61.7474
28.8	-61.7484
28.825	-61.7495
28.85	-61.7506
28.875	-61.7516
28.9	-61.7527
28.925	-61.7538
28.95	-61.7549
28.975	-61.756
29	-61.757
29.025	-61.7581
29.05	-61.7592
29.075	-61.7603
29.1	-61.7614
29.125	-61.7625
29.15	-61.7636
29.175	-61.7647
29.2	-61.7658
29.225	-61.7668
29.25	-61.7679
29.275	-61.769
29.3	-61.7701
29.325	-61.7713
29.35	-61.7724
29.375	-61.7735
29.4	-61.7746
29.425	-61.7757
29.45	-61.7768
29.475	-61.7779
29.5	-61.779
29.525	-61.7802
29.55	-61.7813
29.575	-61.7824
29.6	-61.7835
29.625	-61.7846
29.65	-61.7858
29.675	-61.7869
29.7	-61.788
29.725	-61.7892
29.75	-61.7903
29.775	-61.7914
29.8	-61.7926
29.825	-61.7937
29.85	-61.7948
29.875	-61.796
29.9	-61.7971
29.925	-61.7983
29.95	-61.7994
29.975	-61.8006
30	-61.8017
30.025	-61.8029
30.05	-61.804
30.075	-61.8052
30.1	-61.8063
30.125	-61.8075
30.15	-61.8086
30.175	-61.8098
30.2	-61.8109
30.225	-61.8121
30.25	-61.8133
30.275	-61.8144
30.3	-61.8156
30.325	-61.8168
30.35	-61.8179
30.375	-61.8191
30.4	-61.8203
30.425	-61.8214
30.45	-61.8226
30.475	-61.8238
30.5	-61.825
30.525	-61.8261
30.55	-61.8273
30.575	-61.8285
30.6	-61.8297
30.625	-61.8309
30.65	-61.8321
30.675	-61.8332
30.7	-61.8344
30.725	-61.8356
30.75	-61.8368
30.775	-61.838
30.8	-61.8392
30.825	-61.8404
30.85	-61.8416
30.875	-61.8428
30.9	-61.844
30.925	-61.8451
30.95	-61.8463
30.975	-61.8475
31	-61.8488
31.025	-61.85
31.05	-61.8512
31.075	-61.8524
31.1	-61.8536
31.125	-61.8548
31.15	-61.856
31.175	-61.8572
31.2	-61.8584
31.225	-61.8596
31.25	-61.8608
31.275	-61.862
31.3	-61.8632
31.325	-61.8645
31.35	-61.8657
31.375	-61.8669
31.4	-61.8681
31.425	-61.8693
31.45	-61.8705
31.475	-61.8718
31.5	-61.873
31.525	-61.8742
31.55	-61.8754
31.575	-61.8767
31.6	-61.8779
31.625	-61.8791
31.65	-61.8803
31.675	-61.8816
31.7	-61.8828
31.725	-61.884
31.75	-61.8853
31.775	-61.8865
31.8	-61.8877
31.825	-61.889
31.85	-61.8902
31.875	-61.8914
31.9	-61.8927
31.925	-61.8939
31.95	-61.8951
31.975	-61.8964
32	-61.8976
32.025	-61.8989
32.05	-61.9001
32.075	-61.9013
32.1	-61.9026
32.125	-61.9038
32.15	-61.9051
32.175	-61.9063
32.2	-61.9076
32.225	-61.9088
32.25	-61.9101
32.275	-61.9113
32.3	-61.9126
32.325	-61.9138
32.35	-61.9151
32.375	-61.9163
32.4	-61.9176
32.425	-61.9188
32.45	-61.9201
32.475	-61.9213
32.5	-61.9226
32.525	-61.9238
32.55	-61.9251
32.575	-61.9263
32.6	-61.9276
32.625	-61.9289
32.65	-61.9301
32.675	-61.9314
32.7	-61.9326
32.725	-61.9339
32.75	-61.9352
32.775	-61.9364
32.8	-61.9377
32.825	-61.939
32.85	-61.9402
32.875	-61.9415
32.9	-61.9428
32.925	-61.944
32.95	-61.9453
32.975	-61.9466
33	-61.9478
33.025	-61.9491
33.05	-61.9504
33.075	-61.9516
33.1	-61.9529
33.125	-61.9542
33.15	-61.9554
33.175	-61.9567
33.2	-61.958
33.225	-61.9593
33.25	-61.9605
33.275	-61.9618
33.3	-61.9631
33.325	-61.9643
33.35	-61.9656
33.375	-61.9669
33.4	-61.9682
33.425	-61.9694
33.45	-61.9707
33.475	-61.972
33.5	-61.9733
33.525	-61.9746
33.55	-61.9758
33.575	-61.9771
33.6	-61.9784
33.625	-61.9797
33.65	-61.981
33.675	-61.9822
33.7	-61.9835
33.725	-61.9848
33.75	-61.9861
33.775	-61.9874
33.8	-61.9886
33.825	-61.9899
33.85	-61.9912
33.875	-61.9925
33.9	-61.9938
33.925	-61.9951
33.95	-61.9963
33.975	-61.9976
34	-61.9989
34.025	-62.0002
34.05	-62.0015
34.075	-62.0028
34.1	-62.0041
34.125	-62.0053
34.15	-62.0066
34.175	-62.0079
34.2	-62.0092
34.225	-62.0105
34.25	-62.0118
34.275	-62.0131
34.3	-62.0144
34.325	-62.0156
34.35	-62.0169
34.375	-62.0182
34.4	-62.0195
34.425	-62.0208
34.45	-62.0221
34.475	-62.0234
34.5	-62.0247
34.525	-62.026
34.55	-62.0273
34.575	-62.0285
34.6	-62.0298
34.625	-62.0311
34.65	-62.0324
34.675	-62.0337
34.7	-62.035
34.725	-62.0363
34.75	-62.0376
34.775	-62.0389
34.8	-62.0402
34.825	-62.0415
34.85	-62.0428
34.875	-62.044
34.9	-62.0453
34.925	-62.0466
34.95	-62.0479
34.975	-62.0492
35	-62.0505
35.025	-62.0518
35.05	-62.0531
35.075	-62.0544
35.1	-62.0557
35.125	-62.057
35.15	-62.0583
35.175	-62.0596
35.2	-62.0609
35.225	-62.0622
35.25	-62.0634
35.275	-62.0647
35.3	-62.066
35.325	-62.0673
35.35	-62.0686
35.375	-62.0699
35.4	-62.0712
35.425	-62.0725
35.45	-62.0738
35.475	-62.0751
35.5	-62.0764
